i,j,gamma_hat,gamma_true,abs_error,auc,is_true
10,59,-0.024310821948824897,,,0.7687354190771094,False
10,60,0.0058770620430365975,,,0.7686872866284715,False
10,61,-0.007934791310730627,,,0.7686814134553278,False
10,62,0.0009749125870782797,,,0.7686947282353644,False
10,63,-0.023094987460864046,,,0.7687808880495298,False
10,64,-0.010107746635863356,,,0.768683845438007,False
10,65,-0.00570095515720398,,,0.7686957296399969,False
10,66,-0.016948837356177377,,,0.7687034625646012,False
10,67,-7.226867148002816e-05,,,0.7686950559677896,False
10,68,-0.01118787043857944,,,0.7686983905151635,False
10,69,-0.005555364384032453,,,0.7687042428798992,False
10,70,0.01722424230684068,0.1794408174498321,0.16221657514299143,0.7687414639196187,True
10,71,0.0064380278625253695,,,0.7686918540740163,False
10,72,-0.010751602303700283,,,0.7687119627992485,False
10,73,0.009582930175807549,,,0.7686955735769373,False
10,74,-0.020677020090247307,,,0.7687241201115927,False
10,75,0.008901718539852131,,,0.7686996806364566,False
10,76,-0.024739804362206665,-0.1464443279183104,0.12170452355610376,0.7687087843149343,True
10,77,0.0032824304139662114,,,0.7686941794136047,False
10,78,-0.015907611753681394,,,0.7687084955982739,False
10,79,-0.012153832698930556,,,0.7687189986421863,False
10,80,-0.01475276487225859,,,0.7687085970392628,False
10,81,0.010052868772852375,,,0.7686881579805545,False
10,82,-0.0032629683603224956,,,0.7686874270852252,False
10,83,-0.00352465560683881,,,0.7687014129364179,False
10,84,-0.009118561775333805,-0.1142633876152593,0.10514482583992549,0.7687085606245487,True
10,85,0.009776874122167233,,,0.768676422038471,False
10,86,-0.005127050805447321,,,0.7686936071823861,False
10,87,-0.038871701789810725,,,0.7687476154052189,False
10,88,-0.017944511089833432,,,0.7687079831912281,False
10,89,-0.012253107778720804,,,0.7687093565461528,False
10,90,0.005877458028539735,,,0.7686967622572415,False
10,91,-0.014932463409763105,,,0.7687143505640608,False
10,92,-0.010570970064655997,,,0.7687109587935649,False
10,93,-0.0032849013914392003,,,0.7686984217277755,False
10,94,-0.0018436256458715184,,,0.7686970691812587,False
10,95,-0.00475309176878808,,,0.7686988014812206,False
10,96,-0.021737121864866895,,,0.7687364256838439,False
10,97,-0.014884609631823845,,,0.7687159294020138,False
10,98,0.004147753531019695,,,0.7686936930170689,False
10,99,-0.009290547372901727,,,0.7686896952016917,False
11,12,0.003347378478452446,,,0.7686976830292933,False
11,13,-0.00929652682224788,,,0.7686996884396093,False
11,14,0.023188070946263177,,,0.7686936227886922,False
11,15,-0.006358121682926782,,,0.7687031010185131,False
11,16,-0.0009103133950385152,,,0.7686946163901718,False
11,17,0.014057231308265968,,,0.7687121838885829,False
11,18,0.015461035785562748,,,0.7687021880496143,False
11,19,0.01609085511012626,,,0.7687024169421016,False
11,20,-0.07373979368436845,-0.1360703042308577,0.06233051054648925,0.7688704240278847,True
11,21,-0.004594319111821458,,,0.7686955501674784,False
11,22,0.029210873347736477,,,0.768733577533006,False
11,23,-0.008498896062243957,,,0.7687033897351734,False
11,24,-0.003680459566504226,,,0.7686926734050794,False
11,25,-0.0233639660739624,,,0.768713341356275,False
11,26,-0.008886048696077248,,,0.7687008875241174,False
11,27,0.012329225756738116,,,0.7687222239454184,False
11,28,-0.0075504581210386786,,,0.7686932118226352,False
11,29,0.001344857077778443,,,0.768694881697373,False
11,30,-0.018008998187510616,,,0.7686970717823097,False
11,31,0.0037984859514805305,,,0.7686972174411653,False
11,32,0.034393125882055856,,,0.7687216647194549,False
11,33,-0.013837731534292123,,,0.7687020527949626,False
11,34,-0.024479812142432708,,,0.7686963070733176,False
11,35,-0.019366781307911213,,,0.7687099521868304,False
11,36,0.004276868647163788,,,0.768687916082812,False
11,37,0.008969726658407683,,,0.7687012490702055,False
11,38,0.009713609022623297,,,0.7686943718913782,False
11,39,-0.02289446910592477,,,0.7687070962328392,False
11,40,0.039076295534989126,0.0957758654598992,0.05669956992491008,0.7687457790632172,True
11,41,0.010336036790254608,,,0.7687182547416023,False
11,42,-0.013666718762132046,,,0.7687005259780293,False
11,43,0.009489479204453928,,,0.7687004141328366,False
11,44,-0.004643299463767993,,,0.7686889408969034,False
11,45,-0.02654798059960791,-0.0918735460315235,0.06532556543191559,0.7687067685004142,True
11,46,0.000713233389831076,,,0.7686940363558,False
11,47,0.02393229367062768,,,0.7686997534658842,False
11,48,0.0027389107051075893,,,0.7686963747006433,False
11,49,-0.03158535781058889,,,0.7687476778304426,False
11,50,0.007805103871785006,,,0.7686977142419052,False
11,51,-0.010784574160605243,,,0.7687138563643718,False
11,52,0.016798994724376105,,,0.7686864829037144,False
11,53,-0.002754977292748437,,,0.7686917084151608,False
11,54,0.013894420490861828,-0.0127404258464352,0.026634846337297027,0.7687019591571268,True
11,55,-0.002888600839518177,,,0.7686934563214286,False
11,56,0.0031988532405419906,,,0.7686971524148906,False
11,57,-0.01681220406949854,,,0.7686938282717206,False
11,58,-0.00885324010943105,,,0.7686999017257908,False
11,59,-0.01879967286167563,,,0.7687189362169625,False
11,60,0.012649534887273203,,,0.7686929907333007,False
11,61,0.00034350015408726037,,,0.7686947204322114,False
11,62,0.015798172016150823,,,0.7687031608426861,False
11,63,-0.002942057939723691,,,0.7686988248906794,False
11,64,0.039105138155984646,,,0.7688055850287145,False
11,65,-0.018916874028370875,-0.2109991680604994,0.1920822940321285,0.7686963356848785,True
11,66,-0.0026936262136933575,,,0.7686939349148113,False
11,67,-0.003034030491573877,,,0.7686975217641316,False
11,68,0.037749509171919444,,,0.7687424627232003,False
11,69,0.019749091733912462,,,0.768705969977759,False
11,70,-0.021140761701570636,,,0.7686820533138723,False
11,71,0.015037110781041878,,,0.7687128523586884,False
11,72,0.006536988267018524,,,0.7686905977663864,False
11,73,-0.005517860982955997,,,0.7686956724168751,False
11,74,-0.0046343616087135865,,,0.7686952380413592,False
11,75,0.036069038979761825,,,0.7687867560205714,False
11,76,-0.0050417395319187295,,,0.7686905119317036,False
11,77,0.00519514422768829,,,0.768696135403952,False
11,78,-0.011171573035185199,,,0.7687012646765115,False
11,79,0.03319034903215513,,,0.7687198908026771,False
11,80,-0.021028679286447964,,,0.7687108313420664,False
11,81,-0.02653260090359931,,,0.7687247391617295,False
11,82,0.03856945533852871,,,0.7688390059329323,False
11,83,-0.027823664885472763,,,0.7687118327466987,False
11,84,-0.0013426143193426242,,,0.7686950845793505,False
11,85,0.0007037261317734064,-0.0126022314956416,0.013305957627415006,0.7686955241569685,True
11,86,0.0178972480888816,,,0.76871544820758,False
11,87,-0.013063727904098286,,,0.7686999381405047,False
11,88,0.010929528466510139,,,0.7687011944481348,False
11,89,0.014694467027255534,,,0.7686901972045335,False
11,90,0.001949878119638539,,,0.7686928736860059,False
11,91,0.008524415861113362,,,0.7686978208849959,False
11,92,0.014483583921143283,,,0.7687083655457242,False
11,93,0.003356847472725499,,,0.7686973188821541,False
11,94,0.018292390650144368,,,0.7686924367094391,False
11,95,0.0011299133673837967,,,0.7686963590943374,False
11,96,-0.0012686301823763586,,,0.7686954123117757,False
11,97,0.02537828743340611,,,0.7687160204387986,False
11,98,0.006183201483328271,,,0.7687025079788865,False
11,99,-0.006037861684747174,,,0.768695706230538,False
12,13,-0.021049107433594012,,,0.7687135624456096,False
12,14,-0.00017386024743805146,,,0.7686957166347421,False
12,15,-0.02887623811889378,,,0.7687483957205168,False
12,16,0.011718552117265173,,,0.7686949207131379,False
12,17,-0.009839813184486483,,,0.768685850848323,False
12,18,0.007987181056623579,,,0.7687070624191763,False
12,19,-0.02528631521209155,,,0.7686998445026689,False
12,20,0.012621372093570737,,,0.7687037330739044,False
12,21,-0.008863451648177277,,,0.7686995297754987,False
12,22,-0.014665492469257427,,,0.7687080300101461,False
12,23,0.03150947006322121,,,0.7687033247088984,False
12,24,-8.22745063997106e-06,,,0.7686950533667386,False
12,25,-0.0060052716970689455,,,0.7686952458445122,False
12,26,-0.013473104484363889,,,0.7687130136238499,False
12,27,-0.009665253474806143,,,0.7686849690920362,False
12,28,0.008203339597178012,,,0.7686945097470809,False
12,29,-0.010176076695889989,,,0.7687149774173502,False
12,30,-0.004656990236738731,0.1657768631399618,0.17043385337670053,0.7686909671156277,True
12,31,-0.01935474527753568,,,0.7687045472028655,False
12,32,0.000559670040516826,,,0.7686942184293697,False
12,33,-0.014748786010691127,,,0.7686873100379304,False
12,34,-0.016671386158127792,,,0.7687226557198835,False
12,35,0.0037484041878227993,,,0.7686944239123982,False
12,36,0.021334991962967766,,,0.7686687177254278,False
12,37,-0.002974606675070001,,,0.7686956984273852,False
12,38,-0.0004548758254582213,0.0067072461254757,0.0071621219509339215,0.7686951287972175,True
12,39,0.03258372435542871,,,0.768750372519272,False
12,40,0.02090401469693205,,,0.7687185096445996,False
12,41,0.0005330618427577213,,,0.7686955189548665,False
12,42,-0.017254047655497845,,,0.7687009473482903,False
12,43,0.015574860056393254,0.0335520452796989,0.017977185223305645,0.7686921037749117,True
12,44,-0.005419465692907636,,,0.7686801363392899,False
12,45,0.013766971832002001,,,0.7687219508350642,False
12,46,-0.012198345486400503,,,0.7687292727936114,False
12,47,-0.008339491807139237,,,0.7687060402061359,False
12,48,-0.00813623171136131,,,0.768699001762147,False
12,49,0.018707662087878236,,,0.7686972850684912,False
12,50,-0.026581308802706462,,,0.768732264002254,False
12,51,0.001616766699798443,,,0.7686932170247371,False
12,52,0.010966688509923564,,,0.7686864594942556,False
12,53,-0.0057406145705308,,,0.7686895261333773,False
12,54,0.023524041847957165,0.2370139765628817,0.21348993471492453,0.7686794028429097,True
12,55,0.0019836823257487098,0.2688362385161017,0.26685255619035303,0.7686941664083498,True
12,56,0.010267234231340452,0.1908831402590637,0.18061590602772323,0.7686906445853043,True
12,57,-0.0018329594334502188,,,0.7686927618408131,False
12,58,-0.02885082318983935,,,0.7687341965831423,False
12,59,-0.007140298398723131,,,0.7686973917115818,False
12,60,-0.0033913313880263255,,,0.7687012620754604,False
12,61,0.00034334398868361444,,,0.7686954903433055,False
12,62,0.017016847679104823,,,0.768704796903761,False
12,63,-0.016130118840903804,,,0.7687482396574572,False
12,64,-0.013248254192613823,,,0.7686934537203775,False
12,65,0.0033629844690972856,,,0.7686959117135665,False
12,66,-0.024804792074724732,,,0.7686998887205359,False
12,67,-0.005194501824659336,,,0.7686999823583717,False
12,68,0.01256713742866038,,,0.7687079623828201,False
12,69,0.004042238904613548,,,0.7686920959717588,False
12,70,-0.005473042940152387,,,0.7686835229076836,False
12,71,-0.006533454066029796,,,0.768697789672384,False
12,72,-0.016076058991530504,,,0.7687112371060213,False
12,73,-0.0024619400111688325,,,0.7686949519257499,False
12,74,0.002845968226468657,,,0.7686926187830085,False
12,75,-0.0063182176948590185,,,0.7686921141791159,False
12,76,-0.0058272153341541255,,,0.768696140606054,False
12,77,0.012672026443340818,,,0.7687028097008017,False
12,78,-0.014643167781956326,,,0.7687046746543642,False
12,79,0.009773457674384808,-0.104334052822986,0.1141075104973708,0.7686940675684121,True
12,80,-0.014367452810919973,,,0.7687113073343981,False
12,81,-0.009883749940000033,,,0.7687105270190999,False
12,82,-0.007290027517862903,,,0.7686812990090842,False
12,83,-0.011200668173035638,,,0.768708391556234,False
12,84,-0.0007825236835071522,,,0.768696067776626,False
12,85,0.00575452964074012,,,0.7686817906077219,False
12,86,-0.018068440128417122,,,0.7687118743635146,False
12,87,-0.018778628945234854,,,0.7687132997394591,False
12,88,0.012003498996656226,,,0.7687087895170361,False
12,89,2.898900273998672e-06,,,0.7686949961436169,False
12,90,0.013679728638077468,,,0.7687148083490356,False
12,91,-0.003845726966931714,,,0.7686959013093625,False
12,92,0.013846381953145998,,,0.7686802741949926,False
12,93,-0.014118791516392086,,,0.7687075488157122,False
12,94,-0.018530311012477166,,,0.7687207283410973,False
12,95,-0.0018264122545171568,,,0.7686956177948043,False
12,96,-0.0198647538294796,,,0.7687293456230392,False
12,97,-0.004268213121335801,,,0.7687019305455659,False
12,98,-0.005157177112114345,-0.152984113256311,0.14782693614419665,0.7686982708668179,True
12,99,-0.004747609673047428,,,0.7686988196885775,False
13,14,0.0036624165393392616,,,0.7686868522529555,False
13,15,0.0006542682755969025,,,0.7686944005029392,False
13,16,0.009703635040172834,0.111574810136073,0.10187117509590016,0.7686934823319385,True
13,17,0.00313659106424536,,,0.7686981017985033,False
13,18,0.008220013505242981,,,0.768711741709914,False
13,19,-0.010003026878558932,,,0.7686929309091278,False
13,20,-0.013774296974797455,,,0.7687153961865603,False
13,21,-0.00937041156793533,,,0.7686974255252449,False
13,22,-0.007146032095577714,,,0.7686925693630396,False
13,23,0.00046440540088759155,,,0.7686946267943756,False
13,24,-0.00042222263517452396,,,0.7686950949835545,False
13,25,-0.004960398654255531,,,0.7686935135445505,False
13,26,-0.015789456247504927,,,0.7687102461055927,False
13,27,0.0036477273241948965,,,0.7687011450281658,False
13,28,0.0010604877743421752,,,0.7686950481646366,False
13,29,-0.011156676292681352,,,0.7687201899235415,False
13,30,-0.005281978018205144,,,0.7686898434615984,False
13,31,0.0058928172826742415,,,0.7686952328392571,False
13,32,-0.0029640563938080136,,,0.7686983228878377,False
13,33,-0.017687716540234856,,,0.7686898746742103,False
13,34,-0.00363727466143993,,,0.7686961822228698,False
13,35,-0.012850075991613143,-0.0128997191048263,4.964311321315612e-05,0.768694892101577,True
13,36,-0.0023136334863509064,,,0.7686997248543233,False
13,37,-0.000612550823032118,,,0.7686948374795061,False
13,38,-0.0008580273731211962,,,0.7686949597289029,False
13,39,0.009784221757183173,,,0.7687019695613307,False
13,40,0.02346088158118769,,,0.768731884248809,False
13,41,-0.0040235017582454565,,,0.7686891567841361,False
13,42,-0.018965744322809862,0.0297572640874983,0.04872300841030816,0.768705611032722,True
13,43,-0.0008514198413712443,,,0.7686947880595372,False
13,44,-0.011456948967246274,,,0.7686585424139404,False
13,45,-0.0036155793406437283,,,0.7686912142154719,False
13,46,-0.006507930052426617,,,0.7687124335894784,False
13,47,-0.02046999329298025,,,0.7687238053844228,False
13,48,-0.001255536354956871,,,0.7686956854221301,False
13,49,0.011213857153645692,,,0.7686917240214669,False
13,50,-0.017397857612076042,,,0.7687124830094472,False
13,51,-0.004405743656002018,,,0.7686987728696595,False
13,52,0.0009599156139586291,,,0.768693279449961,False
13,53,-0.0015832796729871833,,,0.7686927228250482,False
13,54,-0.005803603692563143,,,0.7687023987347448,False
13,55,-0.0036654773409056877,,,0.7686946059859676,False
13,56,-0.008205518478198368,,,0.768698226648951,False
13,57,-0.010217898200853743,,,0.7686870889485959,False
13,58,-0.014382381763785904,,,0.7687019097371579,False
13,59,-0.002439967516151003,0.2119238658858503,0.2143638334020013,0.768697784470282,True
13,60,-0.000766469456077677,,,0.768695703629487,False
13,61,-0.0014578986503363334,,,0.7686925667619886,False
13,62,0.006545631259834844,,,0.7686950247551777,False
13,63,-0.013087449462143703,,,0.7687333668478753,False
13,64,-0.004078360893028981,0.0506198181036912,0.05469817899672018,0.7686910035303416,True
13,65,-3.6893404140994623e-05,,,0.7686949545268009,False
13,66,-0.010558939051358017,,,0.7686941013820751,False
13,67,-0.008276484838449697,,,0.7687087531023223,False
13,68,-0.007936933962707914,,,0.7686985803918861,False
13,69,0.007730584356037409,,,0.7686900125299128,False
13,70,-0.0017362540292246327,,,0.7686902388213492,False
13,71,-0.01895688271827501,,,0.7687007340621088,False
13,72,0.003458751076855728,,,0.7686944941407748,False
13,73,-0.0021998044990265246,,,0.7686948114689962,False
13,74,-0.016676823365282756,,,0.7687088701496169,False
13,75,-0.007155851487537989,,,0.7686897420206096,False
13,76,0.013375341971285872,,,0.7686985101635092,False
13,77,-0.0009828223175063627,,,0.7686947230332625,False
13,78,-0.010385899723141639,,,0.7686984477382854,False
13,79,0.01020721328629723,,,0.7686836659654884,False
13,80,-0.015571374206750442,,,0.768721641309996,False
13,81,-0.010166495812016427,,,0.7687094319766317,False
13,82,-0.004790469890445766,,,0.7686860381239945,False
13,83,-0.005922779453361103,,,0.7686986064023962,False
13,84,-0.009347554084640101,,,0.7687111642765935,False
13,85,0.0035248381598544823,0.001127407080843,0.0023974310790114825,0.768686672780437,True
13,86,0.0018638134420224696,,,0.7686947594479763,False
13,87,-0.015336447331792158,,,0.7687129798101869,False
13,88,-0.007515246908952243,,,0.7686947828574352,False
13,89,0.00023090475168969322,,,0.7686946710122426,False
13,90,0.0036597996304689392,,,0.768697781869231,False
13,91,0.0068106494305461285,,,0.7686924731241529,False
13,92,-0.0021781564844205355,-0.10135182775725,0.09917367127282947,0.7686962706586037,True
13,93,-0.010865069849232923,,,0.7687044639692338,False
13,94,-0.011479621323161323,-0.1146162074327437,0.10313658610958237,0.7687075800283242,True
13,95,0.005383750707342849,,,0.7686935187466523,False
13,96,-0.016837438078221443,,,0.7687188113665149,False
13,97,-0.0037312752154718314,,,0.7687013245006844,False
13,98,0.005347408875993604,,,0.768692483528357,False
13,99,-0.008554699685511103,,,0.7686987910770167,False
14,15,0.008919544229369905,0.0089804995309024,6.095530153249484e-05,0.7686744322344607,True
14,16,0.001903784043344692,,,0.7686907720368031,False
14,17,-0.004873137712017294,,,0.7687026536377422,False
14,18,-0.014571080162328514,,,0.7687013739206533,False
14,19,-0.012015545210638672,,,0.7687177631429645,False
14,20,-0.027227669336226803,,,0.7687513791260066,False
14,21,-0.04682027401220419,,,0.7688721147110306,False
14,22,-0.021847537294415294,,,0.7687313510333553,False
14,23,0.025631106777648273,,,0.7686712095322797,False
14,24,-0.0019578763456472065,,,0.7686995869986206,False
14,25,0.005234322102536418,,,0.7686926656019264,False
14,26,-0.004554649845977568,,,0.7687086126455687,False
14,27,-0.009831941400548255,,,0.7686947438416704,False
14,28,-0.01980262131016567,,,0.7687472668643855,False
14,29,0.01623406371354907,,,0.7686527836870405,False
14,30,-0.019223957802365733,,,0.7687227493577191,False
14,31,0.006230402634394325,,,0.7686866831846411,False
14,32,0.007731060662715959,,,0.7686800505046072,False
14,33,-0.016343293101239713,,,0.7687037850949245,False
14,34,0.00951677649973036,0.0666928074166774,0.057176030916947035,0.7686791557430653,True
14,35,-0.012415810056371343,-0.1155249717471859,0.10310916169081456,0.7687225490767927,True
14,36,0.009628479318531655,,,0.7686691468988417,False
14,37,-0.015223424225368877,,,0.7687171987148987,False
14,38,0.03825198536333808,0.1974997480888372,0.15924776272549912,0.7686865531320913,True
14,39,-0.013884063883428928,,,0.7687174041979272,False
14,40,0.0191134575962726,,,0.7686775612988063,False
14,41,-0.02224634855259621,,,0.7687245804976187,False
14,42,0.002258271699316032,,,0.7686898720731592,False
14,43,-0.002333612860171525,,,0.7687009395451373,False
14,44,-0.014683902248635092,,,0.7686964397269181,False
14,45,-0.023076564821982774,,,0.7687121266654611,False
14,46,0.01611092906156163,,,0.76864723304422,False
14,47,0.018337517455821763,0.1498361152400497,0.13149859778422793,0.7686949181120869,True
14,48,0.025813176621898942,,,0.7687000577888505,False
14,49,0.020061692482489162,,,0.7686875883503869,False
14,50,-0.012327609884045434,,,0.7687193471830195,False
14,51,0.006094619661164997,,,0.7686843994618685,False
14,52,-0.011655604341235703,,,0.7687305291012413,False
14,53,-0.002553145608115192,,,0.7686966972309667,False
14,54,-0.0059421706492727095,,,0.7687175992767517,False
14,55,0.025675692631222224,,,0.7686631774868112,False
14,56,-0.00415708976750158,,,0.7687062925080822,False
14,57,-0.009834170931005505,,,0.7687031556405839,False
14,58,-0.0041237123230572215,,,0.7687033975383263,False
14,59,-0.05810609899395654,-0.2063455704917005,0.14823947149774397,0.7689462680738092,True
14,60,0.02280872886592502,,,0.7686742787724523,False
14,61,-0.0010848660482972589,-0.1296062576410247,0.12852139159272746,0.7686962914670117,True
14,62,-0.02226365664538451,,,0.7687304354634056,False
14,63,-0.015740880943293154,,,0.7687707699611643,False
14,64,-0.006441105618407389,,,0.7686966660183547,False
14,65,0.011323382315927874,,,0.7686800817172191,False
14,66,-0.02288948661770913,,,0.7687401737983259,False
14,67,-0.0010227257382680911,,,0.7686982890741747,False
14,68,0.036183305857844454,,,0.7687151672940726,False
14,69,0.021939940862608358,,,0.7686832628025843,False
14,70,-0.008865349222288557,,,0.7686865375257853,False
14,71,-0.0024681130129623917,,,0.7687003959254796,False
14,72,0.006860091069517252,,,0.7686832003773605,False
14,73,-0.0011013955561272883,,,0.7686968558950772,False
14,74,-0.012074839565803252,,,0.7687275196852417,False
14,75,-0.022311870210212092,,,0.7687291843578776,False
14,76,-0.0031625136473137664,,,0.768700627419018,False
14,77,-0.009993664312712296,,,0.7687134245899069,False
14,78,-0.0007770930500417793,,,0.7686968506929752,False
14,79,0.005655082240999627,,,0.7686849300762713,False
14,80,-0.015995679269409202,,,0.7687229366333909,False
14,81,0.00986090343937179,,,0.7686860277197907,False
14,82,0.02095406689516382,,,0.7687079467765142,False
14,83,-0.022958753489423285,,,0.7687368756656658,False
14,84,0.016985848911998728,,,0.7686671414885256,False
14,85,0.017478521638940425,,,0.7686587114822551,False
14,86,-0.02700295255283501,,,0.7687648343627967,False
14,87,-0.04395701905341588,,,0.7688580794398688,False
14,88,-0.017022633680146625,,,0.7687206607137712,False
14,89,0.027734578121077772,,,0.7686879707048828,False
14,90,0.00037041971124632776,,,0.7686948400805572,False
14,91,-0.02000682923761135,,,0.7687510019736125,False
14,92,0.016532581706817817,0.1193455998829815,0.10281301817616369,0.7686560323997316,True
14,93,-0.0018737829208603746,,,0.7687004375422956,False
14,94,0.006576664039842305,,,0.7686817281824981,False
14,95,0.0005182201248141276,,,0.7686934875340404,False
14,96,-0.016356011100667256,-0.0460293940816956,0.029673382981028347,0.7687296655523114,True
14,97,0.03506539367738469,,,0.768659575031185,False
14,98,-0.0013734838348368923,,,0.768696902713995,False
14,99,0.005059429706634039,,,0.7686916720004469,False
15,16,-0.002529936198637098,,,0.7686985309719173,False
15,17,-0.007658275293599758,,,0.7686914196985004,False
15,18,0.0005074110518288235,,,0.7686956047895492,False
15,19,-0.020547772543281564,,,0.7687181220880015,False
15,20,-0.004693104963675103,,,0.7686982578615629,False
15,21,-0.008557468191868207,,,0.7687011996502366,False
15,22,0.014667538386909167,,,0.7687104099718052,False
15,23,0.0046495708068827616,,,0.7686894689102552,False
15,24,0.0004250258740515888,-0.0028353662821099,0.0032603921561614887,0.7686949779362598,True
15,25,-0.011074744180069885,,,0.7686967154383236,False
15,26,-0.002235352492511002,,,0.7686972668611342,False
15,27,-0.019136552420379642,,,0.7686838142253951,False
15,28,-0.005822466369026429,,,0.7687020814065235,False
15,29,0.0011672310425849888,,,0.7686918098561494,False
15,30,0.004435732660407716,,,0.7686944499229081,False
15,31,5.3823340748339365e-05,,,0.7686949597289028,False
15,32,0.0007897019970072982,,,0.768694057164208,False
15,33,-0.005880873318039093,,,0.7686922026148495,False
15,34,-0.006041435389446941,-0.0372711928625348,0.03122975747308786,0.7687001202140743,True
15,35,-0.009854227696121674,,,0.7687050388015033,False
15,36,-0.010987526406553077,-0.0007219206097887,0.010265605796764377,0.7687236493213631,True
15,37,0.04693856755155072,,,0.7687946632155922,False
15,38,0.0023053947324124194,,,0.7686939063032505,False
15,39,0.001940206183833346,-0.0067406340160039,0.008680840199837246,0.768694525353387,True
15,40,0.022806408682254975,,,0.7686881813900134,False
15,41,0.00019237936348981996,,,0.768695357689705,False
15,42,-0.009264387086190082,,,0.7687007548705168,False
15,43,-0.01001975123504442,,,0.7687068933508618,False
15,44,-0.008971231307205403,,,0.7686750408803933,False
15,45,-0.0022716192696350963,,,0.7686945019439279,False
15,46,-0.0070988953103086234,,,0.7687119055761266,False
15,47,-0.0032840635738302267,,,0.7686984529403873,False
15,48,-0.008301693294168324,,,0.7687061624555326,False
15,49,-0.021864757097080634,,,0.7687452042309476,False
15,50,-0.008901781703892735,,,0.7687037720896694,False
15,51,-0.019793654016888738,,,0.7687140826558083,False
15,52,-0.010228198027806739,,,0.7687233397962948,False
15,53,-0.009625317232240875,,,0.7686910217376984,False
15,54,-0.002870584571004627,,,0.768700234660318,False
15,55,0.013665525449391832,,,0.7686826567577028,False
15,56,0.0003154316120324262,,,0.768694933718393,False
15,57,-0.028557864055885833,,,0.7687182443373982,False
15,58,-0.007191626056112631,,,0.7687009915661571,False
15,59,0.021796616881450282,,,0.7686922000137986,False
15,60,0.004020878099475588,,,0.7686882308099823,False
15,61,0.007197956621227122,,,0.7687027394724248,False
15,62,0.02344141026551898,,,0.7687129980175439,False
15,63,0.018433698419925773,,,0.7686626026545417,False
15,64,-0.006082262482860781,,,0.7686915679584071,False
15,65,0.01623969874069302,,,0.7687093487429999,False
15,66,-0.010189886912740444,,,0.7686996260143855,False
15,67,0.0019888615174257114,,,0.768693716426528,False
15,68,0.020048213628350502,,,0.7686683873919516,False
15,69,-0.015898137684769945,,,0.7687131878942666,False
15,70,-0.014994428918670078,,,0.7686653883801557,False
15,71,-0.0008091499000245201,,,0.7686958883041076,False
15,72,-0.02088707958032452,,,0.7687083317320613,False
15,73,0.009108915321870158,,,0.7686893050440425,False
15,74,-0.01973879388766658,,,0.7687150606509819,False
15,75,-0.0004387417129784637,,,0.7686943926997861,False
15,76,0.004801774796034992,,,0.7686931572005642,False
15,77,-0.008526138392650505,,,0.7686982578615628,False
15,78,-0.0021478549752590734,,,0.7686984191267244,False
15,79,-0.0009313865626683331,,,0.7686962316428388,False
15,80,-0.014392600658162481,,,0.7686935811718761,False
15,81,0.005834721502267236,,,0.7686927332292524,False
15,82,0.004674400293976248,,,0.7687016262225996,False
15,83,0.0060785778140684844,,,0.7686887172065181,False
15,84,-0.0045928502312669785,,,0.7687007782799757,False
15,85,0.032814313018448435,0.2209975338325216,0.18818322081407318,0.7686843994618685,True
15,86,-0.002142143582115518,,,0.7686971680211964,False
15,87,-0.01987793414799585,,,0.7687173209642956,False
15,88,-0.014576299772657387,,,0.7686991370167988,False
15,89,-0.02014555562686353,,,0.7687169620192583,False
15,90,-0.03268302266767146,,,0.7687427098230446,False
15,91,0.0009197205155325472,,,0.7686931780089722,False
15,92,0.0065769668517311015,0.0101052464257576,0.003528279574026498,0.7686877912323642,True
15,93,0.004818041518986417,,,0.7686917604361806,False
15,94,0.002460382923991088,,,0.7686901581887685,False
15,95,-0.0005375029046748763,,,0.7686953810991638,False
15,96,-0.015675746749703304,,,0.7687157291210873,False
15,97,0.014352201518456821,,,0.768669877794171,False
15,98,-0.005893836867540161,,,0.7687032102626546,False
15,99,0.020152030896084583,,,0.7687020189812996,False
16,17,0.02381424074176534,,,0.768735590746475,False
16,18,0.004816476438451896,,,0.7687032310710629,False
16,19,-0.006417806224148621,,,0.7686942496419816,False
16,20,-0.029876322132486838,-0.1455165248428719,0.11564020271038505,0.7687592264968545,True
16,21,-0.008471983777899957,,,0.7686972434516753,False
16,22,0.010131572582706413,0.0793497486756315,0.06921817609292509,0.768702325905317,True
16,23,0.020583896654280117,,,0.7686872242032478,False
16,24,0.03176423045554107,,,0.7687185668677214,False
16,25,-0.005893956707044644,,,0.7686954565296428,False
16,26,-0.020651263082355986,,,0.7687127691250566,False
16,27,-0.004282508334071232,,,0.768688735413875,False
16,28,-0.01942417109679509,,,0.7687169386097994,False
16,29,-0.009555549704879896,,,0.7687165016332326,False
16,30,0.003841912669578555,,,0.7686987156465378,False
16,31,0.001492002655399451,,,0.7686951209940643,False
16,32,0.013813689880229813,,,0.768684266808268,False
16,33,0.0017406633590827947,,,0.7686960157556063,False
16,34,0.0092385456865645,,,0.7686986844339256,False
16,35,0.002068351917245812,,,0.7686952354403082,False
16,36,-0.003953396635287045,-0.1968146320696862,0.19286123543439915,0.7687042324756953,True
16,37,0.01983831338516724,,,0.7687135312329977,False
16,38,-0.0028144958385819055,,,0.7686954123117757,False
16,39,0.009062760426883901,,,0.7687007756789247,False
16,40,0.015687108822864865,,,0.7687146080681092,False
16,41,-0.011991818866828277,,,0.7686811117334125,False
